Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
17155,29.875,-329.4375,75.375,-0.1894531,-0.07128906,1.760742,-0.06835938,-0.03564453,-0.2421875
17157,26.4375,-330.25,73.375,-0.1503906,-0.1137695,1.849609,-0.06835938,-0.03564453,-0.2421875
17158,22.6875,-331.5625,70.9375,-0.1152344,-0.137207,1.953613,-0.07617188,-0.03662109,-0.2397461
17160,19.1875,-333.4375,68,-0.1425781,-0.1411133,2.053711,-0.08642578,-0.03662109,-0.2382813
17161,16.5625,-336.9375,65,-0.1967773,-0.152832,2.111816,-0.08642578,-0.03662109,-0.2382813
17163,15,-341.25,61.75,-0.2514648,-0.1762695,2.104004,-0.09716797,-0.03662109,-0.2338867
17164,14.6875,-345.5625,57.875,-0.3022461,-0.1723633,2.077148,-0.105957,-0.03564453,-0.2299805
17166,15.125,-348.8125,54.625,-0.3374023,-0.168457,2.053711,-0.105957,-0.03564453,-0.2299805
17167,15.875,-350.25,51.8125,-0.3525391,-0.1333008,2.038574,-0.1152344,-0.03417969,-0.2260742
17169,15.5,-350,49.875,-0.3525391,-0.08691406,2.049805,-0.1230469,-0.03417969,-0.2231445
17170,13.4375,-348.0625,47.5,-0.3603516,-0.02490234,2.057617,-0.1230469,-0.03417969,-0.2231445
17172,10.25,-345.9375,46.3125,-0.3955078,0.04443359,2.104004,-0.1308594,-0.03564453,-0.2163086
17173,6.125,-343.25,45.8125,-0.4189453,0.1030273,2.130859,-0.1386719,-0.03271484,-0.2109375
17175,1.9375,-340.625,45.375,-0.4619141,0.1572266,2.154297,-0.1386719,-0.03271484,-0.2109375
17177,-1,-338.125,45.8125,-0.5239258,0.2114258,2.165527,-0.1489258,-0.03417969,-0.2080078
17179,-2.5,-335.9375,46.9375,-0.574707,0.2504883,2.169434,-0.1552734,-0.03271484,-0.199707
17180,-3.125,-333.3125,47.8125,-0.6254883,0.28125,2.204102,-0.1552734,-0.03271484,-0.199707
17182,-2.25,-330.125,49.0625,-0.6796875,0.2929688,2.23877,-0.1630859,-0.03125,-0.1958008
17183,-0.25,-328,50.1875,-0.75,0.2890625,2.28125,-0.1694336,-0.03125,-0.1875
17185,1.5,-326.375,50.9375,-0.8237305,0.3007813,2.32373,-0.1694336,-0.03125,-0.1875
17186,2.625,-324.9375,51.5,-0.894043,0.328125,2.350586,-0.1762695,-0.03027344,-0.1821289
17188,2.125,-323.375,52.1875,-0.9448242,0.3393555,2.370117,-0.184082,-0.03027344,-0.1777344
17189,0.3125,-321.375,52.1875,-1.026367,0.362793,2.34668,-0.184082,-0.03027344,-0.1777344
17191,-2.5,-318.75,52,-1.115723,0.3862305,2.32373,-0.1904297,-0.02880859,-0.1708984
17192,-5.1875,-315.125,50.75,-1.209473,0.394043,2.273438,-0.1967773,-0.02880859,-0.1601563
17194,-6.6875,-310.4375,49.0625,-1.314453,0.3823242,2.208008,-0.1967773,-0.02880859,-0.1601563
17195,-6.4375,-304.5,46.4375,-1.419922,0.3666992,2.115723,-0.203125,-0.02734375,-0.1572266
17197,-4.25,-297.375,43.0625,-1.544434,0.3666992,2.01123,-0.2084961,-0.02490234,-0.1489258
17198,-1.625,-288.5625,39.1875,-1.661133,0.394043,1.868652,-0.2084961,-0.02490234,-0.1489258
17200,1.125,-278.0625,34.875,-1.781738,0.4326172,1.75293,-0.2138672,-0.0234375,-0.1435547
17201,2.9375,-266.25,29.9375,-1.894531,0.4677734,1.637695,-0.21875,-0.02490234,-0.1367188
17203,5,-253.0625,23.875,-2.003906,0.4755859,1.544922,-0.21875,-0.02490234,-0.1367188
17204,8.9375,-239.25,16.875,-2.089355,0.4482422,1.502441,-0.2226563,-0.0234375,-0.128418
17206,16.0625,-226.4375,8.1875,-2.22168,0.3862305,1.452637,-0.2265625,-0.0234375,-0.1230469
17207,26.4375,-215.375,-1.125,-2.361816,0.2929688,1.425293,-0.2265625,-0.0234375,-0.1230469
17209,40.25,-205.25,-11,-2.490723,0.1918945,1.414063,-0.2290039,-0.0234375,-0.1176758
17210,57.3125,-195.9375,-20.875,-2.607422,0.1337891,1.367676,-0.234375,-0.02197266,-0.1132813
17212,73.0625,-184.9375,-29.0625,-2.720215,0.1376953,1.282715,-0.234375,-0.02197266,-0.1132813
17213,86.0625,-171.9375,-35.25,-2.821289,0.199707,1.163086,-0.2368164,-0.02734375,-0.109375
17215,94.25,-156.4375,-37.9375,-2.969238,0.3085938,0.9936523,-0.2382813,-0.02734375,-0.1040039
17216,96.75,-138.5625,-36.875,-3.121094,0.394043,0.8046875,-0.2382813,-0.02734375,-0.1040039
17218,93.875,-118.25,-32.1875,-3.288574,0.5605469,0.6196289,-0.2382813,-0.03027344,-0.09960938
17219,87.5,-94.375,-24.125,-3.362793,0.5761719,0.4848633,-0.2407227,-0.03125,-0.09716797
17221,77.75,-73.4375,-15.375,-3.467773,0.6342773,0.3613281,-0.2407227,-0.03125,-0.09716797
17222,63.125,-49.8125,-5,-3.518555,0.6538086,0.2880859,-0.2421875,-0.03417969,-0.09814453
17224,47.3125,-27.5625,4.0625,-3.530273,0.6230469,0.2685547,-0.2421875,-0.03417969,-0.09570313
17225,31.1875,-5.5625,11.375,-3.479492,0.5415039,0.2919922,-0.2421875,-0.03417969,-0.09570313
17227,16.9375,17,16.5,-3.370605,0.4326172,0.3691406,-0.2436523,-0.03564453,-0.09130859
17228,5.375,37.9375,18.25,-3.25,0.3164063,0.4731445,-0.2436523,-0.03564453,-0.09130859
17230,-3,57.8125,17.875,-3.121094,0.2348633,0.5849609,-0.2436523,-0.03564453,-0.09130859
17231,-8.875,76.625,15.8125,-2.996582,0.1918945,0.7006836,-0.2407227,-0.03271484,-0.09423828
17233,-12.625,92.625,13.6875,-2.87207,0.1845703,0.796875,-0.2421875,-0.03417969,-0.09716797
17234,-14.6875,107.9375,12.75,-2.759277,0.246582,0.8857422,-0.2421875,-0.03417969,-0.09716797
17236,-17.3125,120.1875,13.6875,-2.626953,0.328125,0.9975586,-0.2397461,-0.03564453,-0.09960938
17237,-13.1875,148.125,26.625,-2.700684,0.6499023,1.398438,-0.2368164,-0.03271484,-0.1025391
17239,-85.625,185.4375,92.0625,-2.268555,1.837402,-0.690918,-0.2368164,-0.03271484,-0.1025391
17240,-151.4375,96.3125,126.8125,-0.7539063,1.876465,-0.4672852,-0.2368164,-0.03027344,-0.1049805
17242,-210.0625,149.9375,145.5,0.5927734,0.009765625,-0.1318359,-0.2368164,-0.02587891,-0.1108398
17243,-133.5625,132.8125,125.625,2.333496,-1.138672,-3.023438,-0.2368164,-0.02587891,-0.1108398
17245,4.0625,208.9375,88.8125,5.709473,-3.257324,-5.371094,-0.234375,-0.01660156,-0.1132813
17246,76.6875,600.625,41.5625,7.94873,-2.504395,-0.9296875,-0.2319336,-0.01806641,-0.1201172
17248,60.875,961.0625,11.25,4.202637,-0.6298828,2.817383,-0.2319336,-0.01806641,-0.1201172
17249,23.625,893.625,2.125,-3.459961,-0.21875,4.775879,-0.21875,-0.01806641,-0.140625
17251,8.25,618.375,7.1875,-7.038574,-0.9482422,4.957031,-0.2045898,-0.02050781,-0.1601563
17252,27.5,362.375,20.5625,-5.963867,-0.8007813,4.972168,-0.2045898,-0.02050781,-0.1601563
17254,28.25,240.5625,23.875,-3.242188,-0.6494141,3.700195,-0.1953125,-0.01953125,-0.1708984
17255,23.0625,216.6875,11.5625,-1.560059,-1.119141,3.044922,-0.1879883,-0.01953125,-0.1738281
17257,34.5625,222.25,-10.375,-0.08007813,-1.887695,2.597656,-0.1879883,-0.01953125,-0.1738281
17258,53.875,245.375,-39.5,0.8383789,-1.941895,2.848145,-0.1850586,-0.01806641,-0.1777344
17260,74.6875,260.9375,-60.5625,0.8886719,-1.557617,2.793945,-0.1811523,-0.02050781,-0.1845703
17261,89.125,264.3125,-69.75,0.3710938,-0.894043,2.331543,-0.1811523,-0.02050781,-0.1845703
17263,93.9375,252.0625,-72.875,-0.1928711,-0.2729492,1.714355,-0.1733398,-0.02490234,-0.1889648
17264,96.625,236.6875,-71.1875,-0.4736328,0.2890625,1.240234,-0.1694336,-0.02734375,-0.1928711
17266,95.625,222.8125,-64.875,-0.4892578,0.7744141,1.008789,-0.1694336,-0.02734375,-0.1928711
17267,90.125,213.125,-54.6875,-0.3413086,1.115723,0.9243164,-0.1630859,-0.03027344,-0.1943359
17269,88.875,208.9375,-42.5,-0.1191406,1.294434,0.9204102,-0.1591797,-0.03417969,-0.2011719
17270,81,211.125,-30.9375,0.06347656,1.336914,0.9741211,-0.1591797,-0.03417969,-0.2011719
17272,88.5,176.4375,53.25,0.5151367,0.6772461,0.8046875,-0.152832,-0.03662109,-0.2041016
17275,60,251.6875,91.875,3.174805,2.92041,4.058594,-0.1489258,-0.03808594,-0.206543
17277,-22,384.625,-2.4375,2.407715,2.345703,4.158691,-0.1489258,-0.03808594,-0.206543
17278,-26.375,358.8125,-25.625,-1.069336,-0.4750977,2.608887,-0.1411133,-0.03808594,-0.2124023
17280,-1.8125,246.25,-10.8125,-2.938477,-1.041504,1.30957,-0.1347656,-0.03955078,-0.2163086
17281,13,147.3125,-3.5,-1.941406,-0.5488281,1.764648,-0.1347656,-0.03955078,-0.2163086
17283,25.5,131.25,-3.25,-0.3413086,-0.1333008,2.088379,-0.1308594,-0.03662109,-0.2192383
17284,23.75,148.0625,-7,0.2543945,0.2773438,1.336914,-0.1279297,-0.03955078,-0.2216797
17286,15.3125,158.1875,-9.375,0.2231445,0.4169922,0.7124023,-0.1279297,-0.03955078,-0.2216797
17287,6.375,162.875,-12.625,0.2270508,0.4130859,0.7158203,-0.121582,-0.03955078,-0.2246094
17289,-1.5625,171.1875,-17.125,0.2075195,0.3164063,1.032227,-0.1201172,-0.04052734,-0.2246094
17290,-7.0625,176.25,-21.625,0.02441406,0.2036133,1.124512,-0.1201172,-0.04052734,-0.2246094
17292,-8.9375,169.0625,-22.25,-0.2749023,0.1069336,1.02832,-0.112793,-0.04052734,-0.2270508
17293,-11.125,154.9375,-23.5,-0.3374023,0.1806641,1.001465,-0.1113281,-0.03955078,-0.2285156
17295,-15.75,150.6875,-25,-0.3022461,0.296875,1.205566,-0.1113281,-0.03955078,-0.2285156
17296,-23.1875,146.4375,-26.125,-0.2983398,0.3354492,1.147949,-0.1074219,-0.03955078,-0.2314453
17298,-28.625,140.3125,-28.75,-0.3178711,0.265625,1.132324,-0.1020508,-0.04052734,-0.2329102
17299,-29.8125,132.5625,-28.6875,-0.3994141,0.1220703,1.194336,-0.1020508,-0.04052734,-0.2329102
17301,-30.0625,120.875,-27.75,-0.4853516,0.07177734,1.244141,-0.09716797,-0.03955078,-0.2353516
17302,-30,108.1875,-25.0625,-0.512207,0.1108398,1.274902,-0.09716797,-0.03808594,-0.2353516
17304,-29.375,94.75,-23.25,-0.5004883,0.1108398,1.267578,-0.09716797,-0.03808594,-0.2353516
17305,-29.75,81.625,-19.9375,-0.4658203,0.08740234,1.290527,-0.09423828,-0.03662109,-0.2382813
17307,-27.0625,73.5,-18.25,-0.4423828,0.08740234,1.221191,-0.09179688,-0.03662109,-0.2382813
17308,-24.9375,62.4375,-16.3125,-0.3681641,0.04443359,1.109375,-0.09179688,-0.03662109,-0.2382813
17310,-20.75,55.9375,-15.0625,-0.3139648,0.01757813,1.19043,-0.08789063,-0.03955078,-0.2382813
17311,-17.5,51.125,-12.8125,-0.3100586,0.02148438,1.194336,-0.08935547,-0.03662109,-0.2397461
17313,-14.125,43.8125,-11.5,-0.3374023,0.02929688,1.155762,-0.08935547,-0.03662109,-0.2397461
17314,-11.3125,36.5625,-9.25,-0.3178711,0.02539063,1.132324,-0.08789063,-0.03662109,-0.2412109
17316,-7.875,31.25,-7.875,-0.2592773,0.01757813,1.128418,-0.08789063,-0.03808594,-0.2412109
17317,-4.5625,28.25,-6.1875,-0.2163086,-0.001464844,1.117188,-0.08789063,-0.03808594,-0.2412109
17319,-0.9375,25.375,-4.5,-0.2124023,0.001953125,1.089844,-0.08544922,-0.03662109,-0.2412109
17320,2.1875,22.25,-2.6875,-0.2202148,0.001953125,1.078613,-0.08398438,-0.03808594,-0.2436523
17322,5.1875,18.9375,-1.4375,-0.2045898,0.03662109,1.066895,-0.08398438,-0.03808594,-0.2436523
17323,7.0625,16.8125,-0.625,-0.1777344,0.05615234,1.032227,-0.08398438,-0.03662109,-0.2421875
17325,8.5625,14.6875,0,-0.1738281,0.06005859,1.032227,-0.08544922,-0.03662109,-0.2412109
17326,10.3125,13.9375,0.4375,-0.1582031,0.03662109,1.036133,-0.08544922,-0.03662109,-0.2412109
17328,11.125,12.625,0.75,-0.1699219,0.07958984,1.016602,-0.08398438,-0.03564453,-0.2421875
17329,11.1875,10.5,1,-0.1738281,0.1069336,1.016602,-0.08251953,-0.03808594,-0.2412109
17331,10.4375,8.8125,0.875,-0.1777344,0.1259766,1.02832,-0.08251953,-0.03808594,-0.2412109
17332,9.5625,7.125,0.4375,-0.1660156,0.1259766,1.02832,-0.08251953,-0.03662109,-0.2421875
17334,8.625,5.75,0.3125,-0.1582031,0.1259766,1.024414,-0.08251953,-0.03808594,-0.2412109
17335,7.25,5.25,0,-0.1269531,0.1455078,1.001465,-0.08251953,-0.03808594,-0.2412109
17337,5.3125,5.6875,-0.5625,-0.1191406,0.1533203,0.9819336,-0.08251953,-0.03808594,-0.2421875
17338,3.3125,6.25,-0.9375,-0.09570313,0.1611328,0.9741211,-0.08251953,-0.03808594,-0.2451172
17340,0.8125,7.25,-1.875,-0.09570313,0.1650391,0.9589844,-0.08251953,-0.03808594,-0.2451172
17341,-1.625,8.375,-2.6875,-0.09179688,0.1728516,0.9433594,-0.08154297,-0.03662109,-0.2421875
17343,-4.1875,10.0625,-3.8125,-0.08398438,0.1650391,0.9472656,-0.08154297,-0.03808594,-0.2421875
17344,-6.875,11.6875,-4.625,-0.07226563,0.1650391,0.9550781,-0.08154297,-0.03808594,-0.2421875
17346,-9,13.5625,-5.375,-0.09960938,0.1572266,0.9628906,-0.08007813,-0.03955078,-0.2412109
17347,-10.75,14.3125,-6.125,-0.1035156,0.1376953,0.9707031,-0.08251953,-0.03662109,-0.2397461
17349,-11.9375,15.25,-6.5,-0.1113281,0.1220703,0.9667969,-0.08251953,-0.03662109,-0.2397461
17350,-12.875,16,-7.125,-0.1113281,0.1181641,0.9897461,-0.08154297,-0.03808594,-0.2421875
17352,-13.25,16.5,-7.0625,-0.1347656,0.1030273,0.9936523,-0.07910156,-0.03662109,-0.2421875
17353,-13.3125,16.0625,-6.9375,-0.1582031,0.08349609,1.008789,-0.07910156,-0.03662109,-0.2421875
17355,-11.875,14.625,-6.75,-0.1816406,0.08740234,1.02832,-0.07910156,-0.03808594,-0.2436523
17356,-12.8125,12.6875,-6.5,-0.1464844,0.05615234,1.001465,-0.08007813,-0.03662109,-0.2421875
17358,-11.8125,14.25,-6.125,-0.1347656,0.07958984,1.008789,-0.08007813,-0.03662109,-0.2421875
17359,-11.9375,13.8125,-5.875,-0.1308594,0.07177734,0.9667969,-0.08007813,-0.03564453,-0.2436523
17361,-11.5625,14.625,-5.5625,-0.1191406,0.06787109,0.9741211,-0.07910156,-0.03564453,-0.2451172
17362,-11.3125,16,-5.375,-0.1113281,0.06787109,0.9741211,-0.07910156,-0.03564453,-0.2451172
17364,-11.0625,16.625,-5.0625,-0.1269531,0.05615234,0.9780273,-0.07763672,-0.03417969,-0.2436523
17365,-10.75,17.1875,-4.8125,-0.1230469,0.05615234,0.9707031,-0.07763672,-0.03564453,-0.2436523
17367,-10.5,17.5625,-4.5625,-0.1386719,0.06787109,0.9897461,-0.07763672,-0.03564453,-0.2436523
17368,-10,17.625,-4.4375,-0.1347656,0.06787109,0.9819336,-0.07617188,-0.03564453,-0.2436523
17370,-10,17.75,-4.375,-0.1425781,0.07177734,0.9741211,-0.07519531,-0.03417969,-0.2436523
17372,-9.6875,17.5625,-3.9375,-0.1347656,0.06396484,0.9780273,-0.07519531,-0.03417969,-0.2436523
17374,-9.25,17.4375,-3.8125,-0.1621094,0.06396484,0.9936523,-0.07519531,-0.03271484,-0.2480469
17375,-9.1875,16.8125,-3.5,-0.1621094,0.07177734,0.9780273,-0.07519531,-0.03417969,-0.2451172
17377,-9.375,16.25,-3.4375,-0.1503906,0.08349609,0.9858398,-0.07519531,-0.03417969,-0.2451172
17378,-9.75,16.5625,-3.5625,-0.1386719,0.07958984,0.9741211,-0.07226563,-0.03417969,-0.246582
17380,-9.75,16.875,-3.625,-0.1464844,0.07568359,0.9858398,-0.07226563,-0.03564453,-0.2436523
17381,-10,16.5625,-3.6875,-0.1660156,0.07958984,0.9897461,-0.07226563,-0.03564453,-0.2436523
17383,-9.9375,15.9375,-3.8125,-0.1660156,0.07568359,0.9780273,-0.07226563,-0.03564453,-0.2436523
17384,-10.625,15.875,-3.875,-0.1503906,0.07568359,0.9741211,-0.07226563,-0.03662109,-0.2451172
17386,-10.9375,16.5625,-4,-0.1425781,0.08349609,0.9707031,-0.07226563,-0.03662109,-0.2451172
17387,-11.625,17.3125,-4.375,-0.1230469,0.08349609,0.9667969,-0.07373047,-0.03662109,-0.2436523
17389,-11.8125,18.4375,-4.5625,-0.1269531,0.09130859,0.9707031,-0.07226563,-0.03662109,-0.2451172
17390,-12.625,19.375,-5.125,-0.1347656,0.08740234,0.9780273,-0.07226563,-0.03662109,-0.2451172
17392,-13,19.6875,-5.25,-0.1582031,0.07568359,1.001465,-0.07226563,-0.03417969,-0.2451172
17393,-12.8125,19.5,-5.3125,-0.1621094,0.07177734,0.9936523,-0.07128906,-0.03417969,-0.246582
17395,-12.9375,18.25,-5.375,-0.2006836,0.08349609,1.020508,-0.07128906,-0.03417969,-0.246582
17396,-12.6875,15.8125,-5.125,-0.2202148,0.07958984,1.016602,-0.07226563,-0.03271484,-0.2451172
17398,-12.6875,15,-4.875,-0.1894531,0.07177734,0.9819336,-0.07128906,-0.03271484,-0.2451172
17399,-12.1875,14.625,-4.625,-0.1894531,0.04833984,1.016602,-0.07128906,-0.03271484,-0.2451172
17401,-11.0625,13.375,-4.125,-0.2163086,0.04833984,1.032227,-0.06982422,-0.03125,-0.2451172
17402,-9.9375,11.375,-3.625,-0.2241211,0.04833984,1.016602,-0.07128906,-0.03125,-0.246582
17404,-8.625,10.125,-3.0625,-0.2045898,0.04833984,1.012695,-0.07128906,-0.03125,-0.246582
17405,-7.625,9.625,-2.5,-0.1894531,0.02929688,0.9975586,-0.07128906,-0.03125,-0.246582
17407,-7.0625,9.0625,-1.875,-0.1816406,0.04833984,0.9897461,-0.07128906,-0.03125,-0.2490234
17408,-6.6875,9.125,-1.5,-0.1777344,0.06396484,0.9975586,-0.07128906,-0.03125,-0.2490234
17410,-6.6875,9.5625,-1.375,-0.1503906,0.06005859,0.9707031,-0.06982422,-0.03125,-0.246582
17411,-6.75,10.8125,-1.0625,-0.1503906,0.06396484,0.9707031,-0.06738281,-0.03271484,-0.246582
17413,-6.8125,11.9375,-1,-0.1386719,0.05615234,0.9707031,-0.06738281,-0.03271484,-0.246582
17414,-7,12.5625,-0.75,-0.1503906,0.06396484,0.9707031,-0.06835938,-0.03125,-0.246582
17416,-7.3125,12.1875,-1,-0.1738281,0.07177734,0.9936523,-0.06591797,-0.03125,-0.2480469
17417,-5.5625,11.1875,-0.5,-0.2006836,0.04052734,1.008789,-0.06591797,-0.03125,-0.2480469
17419,-5.4375,10.1875,-0.1875,-0.1777344,0.08349609,0.9858398,-0.06738281,-0.02880859,-0.2504883
17420,-5.125,10.625,-0.0625,-0.1542969,0.06787109,0.9780273,-0.06738281,-0.03027344,-0.2480469
17422,-4.25,11.6875,0.1875,-0.1660156,0.06396484,1.005371,-0.06738281,-0.03027344,-0.2480469
17423,-3.75,11.8125,0.875,-0.1777344,0.06396484,0.9819336,-0.06835938,-0.03027344,-0.2490234
17425,-3.1875,11.875,1.4375,-0.1777344,0.05224609,0.9936523,-0.06738281,-0.03027344,-0.2480469
17426,-1.9375,11.6875,1.9375,-0.1967773,0.01757813,1.008789,-0.06738281,-0.03027344,-0.2480469
17428,-0.8125,11.1875,2.6875,-0.2045898,0.02539063,1.005371,-0.06591797,-0.03027344,-0.2490234
17429,1.4375,10.0625,3.125,-0.2397461,-0.03662109,1.016602,-0.06591797,-0.03027344,-0.246582
17431,2.625,8.5625,4.625,-0.2084961,0.06005859,0.9897461,-0.06591797,-0.03027344,-0.246582
17432,3.0625,9.3125,5.875,-0.1621094,0.09130859,0.9858398,-0.06591797,-0.03027344,-0.246582
17434,3.75,11.75,7.0625,-0.1777344,0.06005859,1.032227,-0.06738281,-0.03027344,-0.2480469
17435,4.875,9.1875,9.0625,-0.2163086,0.02148438,0.9741211,-0.06738281,-0.03027344,-0.2480469
17437,7.4375,11.375,10.0625,-0.09960938,0.02539063,1.008789,-0.06445313,-0.03027344,-0.2490234
17438,7.875,15.3125,10.625,-0.1699219,0.08349609,1.043945,-0.06445313,-0.03027344,-0.2480469
17440,7.4375,14.6875,9.875,-0.1967773,0.1069336,0.9936523,-0.06445313,-0.03027344,-0.2480469
17441,7.375,14.0625,9.3125,-0.1855469,0.09521484,1.008789,-0.06445313,-0.03125,-0.2480469
17443,6.875,15.5,8.75,-0.1894531,0.08740234,1.040039,-0.06445313,-0.03271484,-0.2504883
17444,6.625,16.875,9.0625,-0.1699219,0.1069336,1.008789,-0.06445313,-0.03271484,-0.2504883
17446,6.6875,17.375,8.3125,-0.2006836,0.09130859,1.016602,-0.06347656,-0.03027344,-0.2480469
17447,6.75,18.125,8.1875,-0.1855469,0.07568359,1.024414,-0.06347656,-0.03027344,-0.246582
17449,6.8125,19.0625,7.375,-0.1855469,0.08740234,1.016602,-0.06347656,-0.03027344,-0.246582
17450,7.125,19.8125,7.1875,-0.1894531,0.06005859,1.032227,-0.06347656,-0.03027344,-0.2480469
17452,7.75,20,7.375,-0.2280273,0.08740234,1.02832,-0.06347656,-0.03125,-0.2490234
17453,8.625,19.0625,7.5625,-0.2163086,0.06005859,1.001465,-0.06347656,-0.03125,-0.2490234
17455,9.5,19.875,8.5,-0.1967773,0.06396484,1.036133,-0.06201172,-0.03027344,-0.2480469
17456,10.4375,21.8125,9.375,-0.1855469,0.06787109,1.043945,-0.06054688,-0.03027344,-0.2480469
17458,11.5,24.1875,9.4375,-0.1699219,0.07958984,1.032227,-0.06054688,-0.03027344,-0.2480469
17459,12.625,25.9375,8.6875,-0.1928711,0.07568359,1.036133,-0.06054688,-0.03125,-0.2504883
17461,13.3125,26.6875,7.6875,-0.1660156,0.07958984,1.005371,-0.05957031,-0.03125,-0.2504883
17462,14.6875,29.4375,5.6875,-0.1542969,0.05615234,1.040039,-0.05957031,-0.03125,-0.2504883
17464,15.5625,33.625,4.75,-0.1230469,0.07177734,1.040039,-0.05810547,-0.03271484,-0.2504883
17465,14.8125,38,3.5,-0.09960938,0.1069336,1.024414,-0.05810547,-0.03417969,-0.2490234
17467,14.1875,43.875,1.625,-0.08398438,0.1181641,1.059082,-0.05810547,-0.03417969,-0.2490234
17470,11.875,51.0625,-0.875,-0.02587891,0.1533203,1.032227,-0.05810547,-0.03271484,-0.2519531
17472,8.3125,61.3125,-2.875,0.1254883,0.2075195,1.024414,-0.05566406,-0.03271484,-0.2490234
17473,4.9375,78.8125,-8.1875,0.1879883,0.2036133,1.124512,-0.05566406,-0.03271484,-0.2490234
17475,2.0625,97.75,-12.875,0.2192383,0.2231445,1.124512,-0.05273438,-0.03417969,-0.2519531
17476,0.1875,118.875,-16.5625,0.2695313,0.1650391,1.186523,-0.04785156,-0.03564453,-0.2519531
17478,2.8125,144.375,-21.625,0.3359375,0.1494141,1.232422,-0.04785156,-0.03564453,-0.2519531
17479,9.625,177.9375,-29.5625,0.421875,0.1728516,1.433105,-0.04785156,-0.03417969,-0.2519531
17481,20.8125,217.25,-32.625,0.5698242,-0.07910156,1.44873,-0.04003906,-0.03564453,-0.2519531
17482,43.625,275.0625,-35.3125,1.231445,-0.3349609,1.695313,-0.04003906,-0.03564453,-0.2519531
17484,71.625,375.9375,-39.375,1.81543,-0.300293,2.470215,-0.03222656,-0.03662109,-0.253418
17485,115.625,480.9375,-45.4375,1.53125,-0.7192383,2.258301,-0.02197266,-0.03808594,-0.253418
17487,163,529.9375,-55.75,0.7485352,-0.6264648,2.188965,-0.02197266,-0.03808594,-0.253418
17488,177.625,592.875,-29.1875,2.053223,-0.2885742,3.033203,-0.006347656,-0.03955078,-0.2558594
17490,187.5625,726.5625,-15.125,2.765625,-0.2578125,3.669434,0.008789063,-0.04492188,-0.2519531
17491,214.5625,776.5,2.8125,2.228516,-0.6923828,3.418457,0.008789063,-0.04492188,-0.2519531
17493,247.1875,782,11.625,3.887207,-0.6108398,5.192383,0.02929688,-0.05126953,-0.2519531
17494,287,827.4375,6.5,4.716797,-1.161621,5.847656,0.05273438,-0.05810547,-0.2480469
17496,329.6875,753.125,-9.625,3.396484,-1.029785,5.546875,0.05273438,-0.05810547,-0.2480469
17497,288.25,602.875,-49.6875,3.587402,0.3320313,6.850098,0.07080078,-0.06738281,-0.2412109
17499,162.9375,465.3125,-82.5,0.3515625,1.522949,7.385742,0.08789063,-0.07421875,-0.2353516
17500,48.6875,187,-84.9375,-2.264648,1.46875,5.835938,0.08789063,-0.07421875,-0.2353516
17502,-40.625,-71.3125,-73.375,-1.349609,1.080566,4.756348,0.09716797,-0.07666016,-0.2314453
17503,-94.5,-180.6875,-75.9375,1.5625,0.7158203,3.333984,0.09716797,-0.07421875,-0.2314453
17505,-115.3125,-161.5625,-84.9375,3.743164,0.3666992,1.992188,0.09716797,-0.07421875,-0.2314453
17506,-114.8125,-81.6875,-87.1875,4.202637,-0.3120117,1.012695,0.09033203,-0.07128906,-0.2353516
17508,-106.3125,-1.5625,-89.1875,3.64209,-0.3198242,0.6235352,0.08935547,-0.06884766,-0.2353516
17509,-99.9375,42.25,-92.4375,2.571289,-0.2148438,0.5424805,0.08935547,-0.06884766,-0.2353516
17511,-92.6875,48.5625,-93.5,1.706543,-0.1450195,0.7197266,0.09033203,-0.06494141,-0.2382813
17512,-87.5625,29.75,-97.3125,1.30957,-0.06738281,0.9897461,0.09179688,-0.06347656,-0.2338867
